Round,LEACH,PEGASIS,HYBRID,PSO_HYBRID
219,0.10543723943376242,0.2539292396163373,0.299775800858773,0.4647773951885812
220,0.10107407530410256,0.2527851282674865,0.299775800858773,0.46396488886389964
221,0.0996307124314424,0.25159172275700187,0.2994767667421653,0.46329344322073746
222,0.09756870405909694,0.2503708990263824,0.29912297548834194,0.4625466625911353
223,0.09590094277244723,0.2491194977798534,0.2987444656960238,0.4615597451303448
224,0.09453171395904271,0.24788087619207674,0.2981994753893347,0.46079343958783436
225,0.09288106799699737,0.24650635491847336,0.2975657961941766,0.45985863681737194
226,0.09141557543876458,0.24504602394075017,0.29715995757399216,0.45906822932718067
227,0.08840286006496276,0.24371907714004248,0.29655736746607586,0.45839054805681106
228,0.08888839187723936,0.24232682181919143,0.2958957648149494,0.4574722491645298
229,0.09042557764619781,0.24092590157695612,0.29522722659023404,0.4568151393102152
230,0.09081449752316607,0.2395465997589851,0.2943373247361473,0.45583045610709577
231,0.09140197559870741,0.23828472482938273,0.2930388134542018,0.4548894404925773
232,0.08999370442142253,0.2370284865753721,0.29140618779223837,0.45422772444073695
233,0.08820836401412842,0.2358405565506393,0.289725331673623,0.4533114903549404
234,0.08501014293508317,0.23477482066470606,0.287925036384691,0.45219287175118594
235,0.08352113131652085,0.23373097653402905,0.2856412086304775,0.4513109873932263
236,0.08380055162357021,0.23268899414133318,0.2831303637237805,0.45042424868206327
237,0.08231932438656038,0.23164269090042444,0.2968965377414793,0.4495272534607962
238,0.08457388452087573,0.2305725342692637,0.2968965377414793,0.44873388293743727
239,0.08522736398177846,0.22948917369748745,0.2968965377414793,0.44779904033212126
240,0.08374562234007064,0.22839767733156338,0.2968965377414793,0.4467771040823802
241,0.08198815140746205,0.2272604430186857,0.29652798515020945,0.44588423426364376
242,0.08278711935099327,0.22609684298805557,0.2961589939935686,0.44512978831942446
243,0.08085041918502942,0.22480637847726678,0.29576879803193357,0.4444904431111482
244,0.07916488253184947,0.2235638810270049,0.2952676487534183,0.44358615547744795
245,0.07984709294364128,0.22243615785985374,0.29460459049675153,0.44287622551982747
246,0.0777769495893477,0.2213355866481647,0.29409117478909863,0.4421605315305739
247,0.07629551191878978,0.22024045105829845,0.2934616536917448,0.44149213450353414
248,0.07465589757266641,0.2192170452562967,0.2927696463231363,0.440751074945384
249,0.07335923425660819,0.218193875254925,0.29207030111892507,0.43977677331126946
250,0.0681883872332985,0.21718324108402282,0.2911271988597311,0.4389147159983166
251,0.06647928334835049,0.2161608221802882,0.2897706674011712,0.43816209831871333
252,0.06614472027361389,0.21512913876833478,0.2880901724964874,0.43732644968946094
253,0.06479237607130764,0.21409431876677737,0.2864531814892554,0.4364801499022708
254,0.06697810555667562,0.2131025641727652,0.28463963979613627,0.4356737614406976
255,0.0674622934368332,0.2121206703957721,0.2822450340468352,0.4349585972030396
256,0.07231861469276148,0.21113694495380006,0.2913525897617095,0.43386023066699597
257,0.07001044385877898,0.2101588522869336,0.2913525897617095,0.4331040564639973
258,0.07011136981309918,0.20919137457057405,0.2913525897617095,0.432353689533026
259,0.06807764192332491,0.20822980977058533,0.2913525897617095,0.43161626786384827
260,0.06630136371238243,0.2072651387132814,0.2913525897617095,0.4306551218676905
261,0.06470342912479418,0.20628996716287176,0.290971616916783,0.42995028696564347
262,0.06800724377915392,0.20531213618590133,0.29055006978856457,0.4291587074775656
263,0.06638692999737913,0.20433478388400922,0.29014585496420486,0.42824176729680563
264,0.06434571770897173,0.20335680493448832,0.289627129011779,0.4275124113152625
